,nLayers,nPerLayer,weightPow,history,avg_err,QSO_err,GAL_err,STAR_err
53,3,256,2,"{'loss': [0.46668359637260437, 0.40625232458114624, 0.3928745985031128, 0.38656386733055115, 0.3809468150138855, 0.3775798976421356, 0.3757714331150055, 0.3704870641231537, 0.37064608931541443, 0.36717820167541504], 'val_loss': [1.4388631582260132, 1.2048693895339966, 1.0101522207260132, 1.4790940284729004, 1.1364715099334717, 1.2285106182098389, 1.1830053329467773, 1.1007742881774902, 1.200569987297058, 1.239660620689392]}",1.2463257764431994,0.39504578185261946,0.28596480784410694,3.0537785745343697
54,4,8,0,"{'loss': [0.3413147032260895, 0.2996681332588196, 0.2916870415210724, 0.28718170523643494, 0.28407666087150574, 0.2808767259120941, 0.2783322334289551, 0.2760738432407379, 0.2733246386051178, 0.2701238989830017], 'val_loss': [0.30442944169044495, 0.2918154299259186, 0.2878786325454712, 0.28617557883262634, 0.27845683693885803, 0.2765267491340637, 0.28100183606147766, 0.2718908488750458, 0.26780396699905396, 0.2660577893257141]}",0.2682158407947057,0.5164189857462606,0.08321855646550497,0.20444723154729494
55,4,8,1,"{'loss': [0.37112706899642944, 0.22529055178165436, 0.20405425131320953, 0.1954938918352127, 0.19229981303215027, 0.1906937062740326, 0.18923263251781464, 0.18812136352062225, 0.18734003603458405, 0.1865403652191162], 'val_loss': [0.8023787140846252, 0.8498539924621582, 0.9655064940452576, 0.9478027820587158, 0.914927065372467, 1.008771300315857, 0.8196942806243896, 0.9574532508850098, 0.8922987580299377, 1.0292582511901855]}",1.0309714184738876,0.37201644697402786,0.17072644723559133,2.5527028178192976
56,4,8,2,"{'loss': [0.5818777084350586, 0.4509614109992981, 0.42363882064819336, 0.4094848036766052, 0.39556771516799927, 0.3892667293548584, 0.3839191198348999, 0.37960878014564514, 0.37723657488822937, 0.3730878531932831], 'val_loss': [1.3919390439987183, 1.1870919466018677, 1.2364377975463867, 1.2008024454116821, 1.225345492362976, 1.2897017002105713, 1.2698240280151367, 1.2461081743240356, 1.2876249551773071, 1.1766834259033203]}",1.1770933963515264,0.4089474170550229,0.29839222300361706,2.8215947325577675
57,4,16,0,"{'loss': [0.316908597946167, 0.2736216187477112, 0.2586384117603302, 0.25313758850097656, 0.24959208071231842, 0.24705365300178528, 0.24563181400299072, 0.24285931885242462, 0.24125494062900543, 0.23977428674697876], 'val_loss': [0.2830977737903595, 0.26358169317245483, 0.252816766500473, 0.24755260348320007, 0.24939964711666107, 0.25238487124443054, 0.24530915915966034, 0.24596594274044037, 0.24760624766349792, 0.23909611999988556]}",0.24099619611082146,0.5333656602811202,0.06550918534906724,0.12426457664308319
58,4,16,1,"{'loss': [0.24990098178386688, 0.19742614030838013, 0.18750765919685364, 0.18357039988040924, 0.1806379109621048, 0.17837868630886078, 0.17649555206298828, 0.17529740929603577, 0.17482726275920868, 0.17375801503658295], 'val_loss': [0.8754326105117798, 0.8528620004653931, 0.9271020293235779, 0.9258829355239868, 0.9450267553329468, 1.011727213859558, 0.9708823561668396, 0.9799826741218567, 0.9072508215904236, 0.980772078037262]}",0.9841101096462144,0.32979526837051076,0.11149267077910628,2.508725949941012
59,4,16,2,"{'loss': [0.49706897139549255, 0.4024776816368103, 0.3879549205303192, 0.38250190019607544, 0.3769468069076538, 0.3731854557991028, 0.3702208697795868, 0.36741331219673157, 0.36406344175338745, 0.36178579926490784], 'val_loss': [1.212196946144104, 1.327788233757019, 1.1997077465057373, 1.1802921295166016, 1.1757292747497559, 1.2853134870529175, 1.2451632022857666, 1.21247398853302, 1.1970970630645752, 1.206604242324829]}",1.2132959677450925,0.41123103628865787,0.3374692046456553,2.8910621631064264
60,4,32,0,"{'loss': [0.3060155510902405, 0.25753018260002136, 0.24424967169761658, 0.23849624395370483, 0.23570719361305237, 0.23401281237602234, 0.2307266891002655, 0.22623388469219208, 0.22323863208293915, 0.22194014489650726], 'val_loss': [0.26797744631767273, 0.246495321393013, 0.24271120131015778, 0.23708908259868622, 0.23451454937458038, 0.23545695841312408, 0.2318585216999054, 0.22237315773963928, 0.22267848253250122, 0.2199050635099411]}",0.22068437984853598,0.4020800383538098,0.07615780905963976,0.18378937591940397
61,4,32,1,"{'loss': [0.22393207252025604, 0.18874014914035797, 0.18045905232429504, 0.17634351551532745, 0.17396914958953857, 0.17259977757930756, 0.17199493944644928, 0.17124129831790924, 0.17006699740886688, 0.1695714145898819], 'val_loss': [0.9592041969299316, 1.0577898025512695, 1.0768719911575317, 1.0674258470535278, 1.0914758443832397, 1.0583330392837524, 1.0168473720550537, 1.1545519828796387, 1.1082985401153564, 1.1718003749847412]}",1.1622367308778658,0.33770859766513195,0.13389117355735805,3.014955239278231
62,4,32,2,"{'loss': [0.4780687689781189, 0.3997843265533447, 0.38665249943733215, 0.37781423330307007, 0.37279748916625977, 0.37031346559524536, 0.36769160628318787, 0.36559054255485535, 0.3628767132759094, 0.36300548911094666], 'val_loss': [1.231130599975586, 1.350677728652954, 1.4627760648727417, 1.381866216659546, 1.463508129119873, 1.3042116165161133, 1.5446196794509888, 1.6386780738830566, 1.3791524171829224, 1.3762595653533936]}",1.38084308359119,0.38997513789487465,0.29632945493217294,3.4481558120387814
63,4,64,0,"{'loss': [0.284751296043396, 0.24313029646873474, 0.2316863238811493, 0.2271752953529358, 0.22420711815357208, 0.22227473556995392, 0.22109468281269073, 0.22000038623809814, 0.21825851500034332, 0.2176409363746643], 'val_loss': [0.2524510324001312, 0.23422233760356903, 0.22689701616764069, 0.23231831192970276, 0.2240578979253769, 0.22366535663604736, 0.2195010930299759, 0.21783597767353058, 0.2204013466835022, 0.22378626465797424]}",0.22420260778193415,0.47732925284423083,0.06776730235561182,0.12811815068493224
64,4,64,1,"{'loss': [0.2166423797607422, 0.18464140594005585, 0.1791030764579773, 0.17595438659191132, 0.17328549921512604, 0.17129918932914734, 0.17028923332691193, 0.1692579984664917, 0.16860024631023407, 0.16811098158359528], 'val_loss': [0.8956172466278076, 1.141121506690979, 1.000165343284607, 0.9854042530059814, 0.9218027591705322, 0.9365687966346741, 1.00528085231781, 1.011669397354126, 0.9957994222640991, 0.9042525291442871]}",0.9064616129194231,0.3205392609476218,0.10510589028045395,2.280677841225483
65,4,64,2,"{'loss': [0.45004352927207947, 0.3882226347923279, 0.37676510214805603, 0.3690836727619171, 0.3665122091770172, 0.3593960702419281, 0.35666489601135254, 0.3584693670272827, 0.3544307053089142, 0.35179463028907776], 'val_loss': [1.2232767343521118, 1.2940009832382202, 1.4408847093582153, 1.4313949346542358, 1.4293726682662964, 1.4983664751052856, 1.217798113822937, 1.4531254768371582, 1.3407756090164185, 1.2930192947387695]}",1.2929675778757654,0.3883132409488418,0.22594037774623754,3.275587965530054
66,4,128,0,"{'loss': [0.27966198325157166, 0.2432854175567627, 0.23174184560775757, 0.22718864679336548, 0.22465406358242035, 0.22159415483474731, 0.2195730358362198, 0.2191440314054489, 0.21821309626102448, 0.21656468510627747], 'val_loss': [0.2521418631076813, 0.23511621356010437, 0.23159843683242798, 0.22863136231899261, 0.22575032711029053, 0.21881599724292755, 0.21754981577396393, 0.2139723151922226, 0.22352157533168793, 0.2171921283006668]}",0.21534602557570012,0.39783818417314104,0.06447904825427231,0.1845809640738187
67,4,128,1,"{'loss': [0.21265259385108948, 0.1841418743133545, 0.17845261096954346, 0.17407755553722382, 0.17225511372089386, 0.17124924063682556, 0.17012755572795868, 0.16927829384803772, 0.16754288971424103, 0.167393758893013], 'val_loss': [0.7959135174751282, 0.7859585285186768, 0.9035358428955078, 0.7907143235206604, 0.9645749926567078, 0.9540915489196777, 0.9787382483482361, 0.9780521988868713, 1.0716784000396729, 1.0056427717208862]}",1.0001723171402155,0.30491643299486226,0.10519366238317661,2.600694405715967
68,4,128,2,"{'loss': [0.4652611017227173, 0.39963608980178833, 0.3867846429347992, 0.3796966075897217, 0.37508639693260193, 0.3727312386035919, 0.37477901577949524, 0.3713313043117523, 0.3673630952835083, 0.36808207631111145], 'val_loss': [1.3242195844650269, 1.2046420574188232, 1.1557228565216064, 1.346738576889038, 1.247493028640747, 1.2744721174240112, 1.3323566913604736, 1.2445892095565796, 1.2276718616485596, 1.395247220993042]}",1.404584275513852,0.39596113594721394,0.3013044394129323,3.51000043992009
69,4,256,0,"{'loss': [0.2796776294708252, 0.24721045792102814, 0.23567529022693634, 0.22893193364143372, 0.22664876282215118, 0.22382938861846924, 0.22101816534996033, 0.21869701147079468, 0.21926146745681763, 0.21858449280261993], 'val_loss': [0.2686431109905243, 0.2605098783969879, 0.22424054145812988, 0.22156213223934174, 0.2304660677909851, 0.21623414754867554, 0.22860535979270935, 0.22439703345298767, 0.21172448992729187, 0.22780245542526245]}",0.2271214742455512,0.4444770235753941,0.07447639517315227,0.163718968892031
70,4,256,1,"{'loss': [0.21122904121875763, 0.18573766946792603, 0.18012434244155884, 0.1762351542711258, 0.17402973771095276, 0.1718727946281433, 0.1708589643239975, 0.1695839911699295, 0.1685117781162262, 0.1679915189743042], 'val_loss': [0.8797646164894104, 0.8980051875114441, 0.8991731405258179, 1.0119093656539917, 0.9503890872001648, 1.0153090953826904, 0.9904249310493469, 1.0159094333648682, 0.985586941242218, 0.9700472950935364]}",0.9704355371620946,0.3084904596774289,0.11022459585980628,2.4882673831141218
71,4,256,2,"{'loss': [0.46313440799713135, 0.4070253074169159, 0.3910285532474518, 0.39063215255737305, 0.3825553059577942, 0.3826078474521637, 0.3763434588909149, 0.37659239768981934, 0.37310218811035156, 0.371383935213089], 'val_loss': [1.276555061340332, 1.2817825078964233, 1.2581117153167725, 1.1551766395568848, 1.064584732055664, 1.1533738374710083, 1.1315630674362183, 1.3048704862594604, 1.2512328624725342, 1.126345157623291]}",1.1218085539080997,0.3650376069124447,0.27065967025855087,2.731734764915939
72,5,8,0,"{'loss': [0.33833232522010803, 0.2928933799266815, 0.2808314859867096, 0.27511242032051086, 0.27029338479042053, 0.2656745910644531, 0.2614096999168396, 0.2579238712787628, 0.25534895062446594, 0.25360825657844543], 'val_loss': [0.3013531267642975, 0.28214555978775024, 0.2746198773384094, 0.270912230014801, 0.2655288875102997, 0.2614973187446594, 0.2627738416194916, 0.2589656114578247, 0.2579857409000397, 0.25004658102989197]}",0.25217856969607916,0.5182157922828131,0.06621069429513833,0.17265406699962188
73,5,8,1,"{'loss': [0.2707470655441284, 0.20922379195690155, 0.19955691695213318, 0.19469809532165527, 0.19243083894252777, 0.1901065856218338, 0.18877744674682617, 0.187843918800354, 0.18675072491168976, 0.1859549582004547], 'val_loss': [0.9469203948974609, 1.0201690196990967, 1.0148708820343018, 1.0611704587936401, 1.0194352865219116, 1.008856177330017, 1.043331503868103, 1.064845323562622, 0.9946660995483398, 1.0759119987487793]}",1.0863006805490167,0.35791155799153535,0.13957802191011515,2.754953481956638
74,5,8,2,"{'loss': [0.5286923050880432, 0.4262627959251404, 0.40591320395469666, 0.3990599811077118, 0.39268168807029724, 0.3897433578968048, 0.38444414734840393, 0.38331177830696106, 0.3806186318397522, 0.3787058889865875], 'val_loss': [1.206682562828064, 1.4288947582244873, 1.3524150848388672, 1.392677903175354, 1.280099868774414, 1.3800222873687744, 1.3791718482971191, 1.2722305059432983, 1.241994023323059, 1.2568151950836182]}",1.2510939703564645,0.41278704816656436,0.334453565311244,3.0100177473008527
75,5,16,0,"{'loss': [0.3117334246635437, 0.27751773595809937, 0.25969821214675903, 0.25199684500694275, 0.2479696124792099, 0.2425597608089447, 0.2393943816423416, 0.2377113252878189, 0.23613770306110382, 0.23399214446544647], 'val_loss': [0.2800045907497406, 0.2587772011756897, 0.25163841247558594, 0.23921427130699158, 0.2418779581785202, 0.23963898420333862, 0.23411813378334045, 0.2297315150499344, 0.23028342425823212, 0.22783173620700836]}",0.23133392736396088,0.4365208734884193,0.0714141212331179,0.18758676631695337
76,5,16,1,"{'loss': [0.2432706654071808, 0.19688522815704346, 0.18647851049900055, 0.18074923753738403, 0.17841202020645142, 0.17597004771232605, 0.17475295066833496, 0.17413873970508575, 0.17347317934036255, 0.17240269482135773], 'val_loss': [0.9193280339241028, 0.8039131164550781, 0.927344799041748, 1.0129601955413818, 1.0427422523498535, 0.9838135242462158, 0.9580426216125488, 0.9311807751655579, 0.9476585388183594, 0.9842562079429626]}",0.9839428360349495,0.3416830441862703,0.15510839631037382,2.4558306457744763
77,5,16,2,"{'loss': [0.5120730400085449, 0.4140000343322754, 0.39446672797203064, 0.3868331015110016, 0.38031673431396484, 0.3778097927570343, 0.37384673953056335, 0.37081798911094666, 0.3675185739994049, 0.3669373095035553], 'val_loss': [1.2960641384124756, 1.2264001369476318, 1.199791669845581, 1.2352988719940186, 1.3439947366714478, 1.2413572072982788, 1.2356669902801514, 1.2998355627059937, 1.2618423700332642, 1.275714635848999]}",1.2810165789231944,0.3995529957644575,0.3717543512932741,3.070253010231531
78,5,32,0,"{'loss': [0.29322147369384766, 0.2516569495201111, 0.23570840060710907, 0.23135673999786377, 0.22855137288570404, 0.2267652004957199, 0.2240665853023529, 0.22372359037399292, 0.2215111404657364, 0.22060303390026093], 'val_loss': [0.26441654562950134, 0.23528160154819489, 0.22916336357593536, 0.22939635813236237, 0.2271561473608017, 0.2227374017238617, 0.2193993777036667, 0.22374048829078674, 0.21943266689777374, 0.22213104367256165]}",0.22157091990527555,0.46027085804839757,0.06621344882956925,0.1393959174636828
79,5,32,1,"{'loss': [0.22135518491268158, 0.18844996392726898, 0.18256784975528717, 0.17830851674079895, 0.17564944922924042, 0.17397913336753845, 0.17270033061504364, 0.1719774752855301, 0.1712285578250885, 0.16969861090183258], 'val_loss': [0.8804646134376526, 0.8875954747200012, 0.9251436591148376, 0.9764305949211121, 0.8919484615325928, 0.9638175964355469, 0.9541258811950684, 0.9788446426391602, 0.9426393508911133, 1.0538674592971802]}",1.0509123278013774,0.32157711056736554,0.09700810842022643,2.7403180389391943
80,5,32,2,"{'loss': [0.4667081832885742, 0.3927212655544281, 0.3809276521205902, 0.37655237317085266, 0.36993709206581116, 0.3662102222442627, 0.36440688371658325, 0.3615390658378601, 0.36003953218460083, 0.3594934940338135], 'val_loss': [1.1107603311538696, 1.2767665386199951, 1.2350115776062012, 1.2520939111709595, 1.2019885778427124, 1.2640849351882935, 1.2868084907531738, 1.3326083421707153, 1.2522587776184082, 1.3228917121887207]}",1.318749865040007,0.3855217748566037,0.34694119805731755,3.22339729381739
81,5,64,0,"{'loss': [0.2832033038139343, 0.24624496698379517, 0.2344297170639038, 0.2293599545955658, 0.22565911710262299, 0.2240094542503357, 0.2226632684469223, 0.22217315435409546, 0.220309317111969, 0.2201107293367386], 'val_loss': [0.25389885902404785, 0.24811694025993347, 0.23510436713695526, 0.23269930481910706, 0.23667991161346436, 0.22257786989212036, 0.22260594367980957, 0.22061589360237122, 0.22437065839767456, 0.2282465249300003]}",0.2284257201641699,0.39629298431179283,0.06466752897718248,0.22518062741280248
82,5,64,1,"{'loss': [0.21596965193748474, 0.1855170577764511, 0.1792689561843872, 0.17544560134410858, 0.17298218607902527, 0.17149165272712708, 0.1709035485982895, 0.1698305308818817, 0.16853366792201996, 0.16791673004627228], 'val_loss': [0.9173489212989807, 0.916185200214386, 0.9363547563552856, 1.0015703439712524, 0.992785632610321, 1.0138757228851318, 0.945426881313324, 1.0343149900436401, 0.9348516464233398, 0.9111390709877014]}",0.9124172328600951,0.30821420226788604,0.09463119509466031,2.3236699060023174
83,5,64,2,"{'loss': [0.44833776354789734, 0.39013803005218506, 0.37810561060905457, 0.3703634440898895, 0.3720429539680481, 0.3692258894443512, 0.36578071117401123, 0.3652893304824829, 0.3638097643852234, 0.36417505145072937], 'val_loss': [1.1764549016952515, 1.3043313026428223, 1.3164359331130981, 1.1233994960784912, 1.1294147968292236, 1.2736414670944214, 1.2809772491455078, 1.2351702451705933, 1.365051507949829, 1.2740546464920044]}",1.2793781175301344,0.4130993535495304,0.3154678217696084,3.1024659017570078
84,5,128,0,"{'loss': [0.2778507173061371, 0.24427974224090576, 0.23339468240737915, 0.22828702628612518, 0.22685037553310394, 0.22479194402694702, 0.22289901971817017, 0.22089672088623047, 0.2211359590291977, 0.21891963481903076], 'val_loss': [0.24970392882823944, 0.2340153008699417, 0.23753464221954346, 0.23892740905284882, 0.2407442182302475, 0.22739671170711517, 0.22219620645046234, 0.21698299050331116, 0.22317422926425934, 0.22025416791439056]}",0.21807340000853487,0.45319374433257203,0.06645122494326479,0.13566131578052468
85,5,128,1,"{'loss': [0.21185632050037384, 0.18382735550403595, 0.17935767769813538, 0.17580270767211914, 0.17443352937698364, 0.1733340471982956, 0.17148186266422272, 0.17086051404476166, 0.1701667159795761, 0.1691390573978424], 'val_loss': [0.9218882918357849, 0.8782596588134766, 0.9303128719329834, 0.9857311844825745, 0.8196102976799011, 0.8662841320037842, 0.9141060709953308, 0.9968331456184387, 0.990783154964447, 1.0205910205841064]}",1.0237025102910695,0.31305012732129156,0.11191310561252074,2.6333135791555855
86,5,128,2,"{'loss': [0.46178320050239563, 0.40355396270751953, 0.3908153772354126, 0.38895225524902344, 0.37839704751968384, 0.37821927666664124, 0.375628799200058, 0.37399643659591675, 0.37771183252334595, 0.37900617718696594], 'val_loss': [1.2463297843933105, 1.2333474159240723, 1.139338731765747, 1.301419734954834, 1.0329877138137817, 1.1929227113723755, 1.358920693397522, 1.2692805528640747, 1.3787651062011719, 1.2568167448043823]}",1.2530579489116083,0.41178786329023453,0.44548655026222406,2.9099311782675374
87,5,256,0,"{'loss': [0.28328558802604675, 0.2501782476902008, 0.23876705765724182, 0.23335230350494385, 0.22984039783477783, 0.22836779057979584, 0.22531653940677643, 0.22446610033512115, 0.22227786481380463, 0.2217545062303543], 'val_loss': [0.2628200948238373, 0.2346411943435669, 0.23360571265220642, 0.2354077845811844, 0.2253158539533615, 0.23275412619113922, 0.22824430465698242, 0.2130361646413803, 0.22783860564231873, 0.22157022356987]}",0.2183330122823368,0.411495623231019,0.06216487277485395,0.18306272487327954
88,5,256,1,"{'loss': [0.2148256152868271, 0.18787841498851776, 0.18226364254951477, 0.17851969599723816, 0.17605912685394287, 0.17470739781856537, 0.17282181978225708, 0.17196902632713318, 0.17188820242881775, 0.17063532769680023], 'val_loss': [0.8813992738723755, 0.8274341821670532, 0.9372195601463318, 1.0001109838485718, 0.9596946835517883, 0.9356167316436768, 0.9640781879425049, 0.8291003704071045, 1.0980606079101562, 0.9471455216407776]}",0.9523053537246613,0.3197732073054,0.11555388418117794,2.4142885524603463
89,5,256,2,"{'loss': [0.4577452838420868, 0.39627015590667725, 0.38775891065597534, 0.3827802538871765, 0.3836826980113983, 0.3773951232433319, 0.3742097318172455, 0.37170833349227905, 0.37136298418045044, 0.3687664270401001], 'val_loss': [1.180269718170166, 0.9815371036529541, 1.0901820659637451, 1.1245546340942383, 1.407679796218872, 1.151451587677002, 1.1005727052688599, 1.2557878494262695, 1.1899619102478027, 1.2250019311904907]}",1.2197853023441123,0.35957009678151824,0.37888640056047485,2.928999372379793
